Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_4,J_3,J_2,J_1,J_Actual,Avg_last_5_games,Value,Squad_Average_Points,J_4_Squad_Points,J_3_Squad_Points,J_2_Squad_Points,J_1_Squad_Points,J_Actual_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_4_Vs_Squad_Points,J_3_Vs_Squad_Points,J_2_Vs_Squad_Points,J_1_Vs_Squad_Points,J_Actual_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas
Athletic Club,Unai Simón,PT,88,4.5,"['2', '5', '1', '7', '-']",2,5,1,7,0,3.0,3280000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Agirrezabala,PT,12,5.0,"['-', '-', '-', '-', '4']",0,0,0,0,4,0.8,360000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Ezkieta,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,180000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Iñigo Martínez,DF,64,5.3,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,5460000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Daniel Vivian,DF,61,5.1,"['2', '3', '4', '1', '-']",2,3,4,1,0,2.0,3410000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,De Marcos,DF,45,4.7,"['3', '3', '-', '4', '4']",3,3,0,4,4,2.8,1440000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Yeray Álvarez,DF,55,4.4,"['-', '3', '3', '2', '2']",0,3,3,2,2,2.0,2880000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Lekue,DF,64,3.6,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,1250000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Balenziaga,DF,70,3.2,"['-', '6', '-', '2', '0']",0,6,0,2,0,1.6,1070000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Yuri Berchiche,DF,18,5.7,"['8', '-', '1', '5', '-']",8,0,1,5,0,2.8,4510000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Álex Petxarroman,DF,3,1.8,"['3', '4', '0', '2', '-']",3,4,0,2,0,1.8,500000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Unai Núñez,DF,21,2.7,"['4', '-', '-', '-', '-1']",4,0,0,0,-1,0.6,490000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Capa,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,550000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Muniain,MD,88,7.0,"['4', '9', '4', '15', '6']",4,9,4,15,6,7.6,10570000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Álex Berenguer,MD,67,4.1,"['13', '2', '4', '-', '-']",13,2,4,0,0,3.8,4460000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Unai Vencedor,MD,79,3.2,"['3', '3', '5', '2', '4']",3,3,5,2,4,3.4,2030000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Mikel Vesga,MD,42,2.8,"['4', '1', '3', '2', '-']",4,1,3,2,0,2.0,1230000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Dani García,MD,70,2.7,"['-', '2', '-', '2', '2']",0,2,0,2,2,1.2,1010000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Nico Williams,MD,21,2.3,"['2', '2', '2', '2', '0']",2,2,2,2,0,1.6,3660000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Zarraga,MD,24,2.6,"['2', '2', '2', '2', '1']",2,2,2,2,1,1.8,910000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Nico Serrano,MD,9,3.0,"['-', '-', '4', '-', '3']",0,0,4,0,3,1.4,540000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Williams,DL,85,4.9,"['6', '4', '4', '3', '3']",6,4,4,3,3,4.0,9690000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Raúl García,DL,61,4.7,"['5', '9', '5', '10', '5']",5,9,5,10,5,6.8,4430000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Sancet,DL,48,4.7,"['6', '2', '2', '-', '8']",6,2,2,0,8,3.6,4500000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Athletic Club,Villalibre,DL,6,2.7,"['10', '-', '2', '-', '-']",10,0,2,0,0,2.4,770000,90.7,77,60,46,63,43,57.8,69180000,Atlético Madrid,Atlético Madrid,95.7,79,53,57,73,57,63.8,123320000,8,4
Atlético Madrid,Oblak,PT,100,3.2,"['1', '4', '3', '7', '6']",1,4,3,7,6,4.2,4110000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Lecomte,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Savic,DF,73,4.3,"['2', '4', '1', '6', '4']",2,4,1,6,4,3.4,4110000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Mario Hermoso,DF,61,3.8,"['-', '-', '-', '9', '-']",0,0,0,9,0,1.8,2100000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,José Giménez,DF,61,4.8,"['4', '-', '-', '-', '2']",4,0,0,0,2,1.2,3380000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Renan Lodi,DF,36,3.3,"['0', '2', '2', '5', '2']",0,2,2,5,2,2.2,3630000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Felipe,DF,42,3.2,"['-', '4', '4', '-', '-']",0,4,4,0,0,1.6,1990000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Vrsaljko,DF,24,3.8,"['6', '1', '2', '3', '3']",6,1,2,3,3,3.0,1530000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Reinildo Mandava,DF,30,4.0,"['4', '2', '4', '5', '4']",4,2,4,5,4,3.8,4360000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Ferreira Carrasco,MD,70,5.8,"['4', '7', '17', '8', '-']",4,7,17,8,0,7.2,8200000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Rodrigo de Paul,MD,64,4.9,"['4', '4', '3', '7', '2']",4,4,3,7,2,4.0,7320000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Lemar,MD,52,5.0,"['2', '2', '2', '-', '5']",2,2,2,0,5,2.2,5370000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Kondogbia,MD,48,4.8,"['4', '4', '-1', '-', '5']",4,4,-1,0,5,2.4,3960000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Marcos Llorente,MD,76,4.1,"['2', '4', '3', '2', '5']",2,4,3,2,5,3.2,7040000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Koke,MD,76,3.9,"['-', '2', '4', '4', '1']",0,2,4,4,1,2.2,4110000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Daniel Wass,MD,58,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,3420000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Héctor Herrera,MD,21,3.8,"['-', '-', '-', '-', '6']",0,0,0,0,6,1.2,1980000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Carlos Martín,MD,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,270000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Javi Serrano,MD,3,0.0,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,600000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Correa,DL,61,5.4,"['-', '-', '3', '4', '2']",0,0,3,4,2,1.8,12090000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Luis Suárez,DL,55,5.2,"['15', '4', '-', '5', '2']",15,4,0,5,2,5.2,10790000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,João Félix,DL,39,6.3,"['18', '3', '1', '-', '6']",18,3,1,0,6,5.6,15000000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Griezmann,DL,61,4.8,"['4', '4', '2', '4', '-']",4,4,2,4,0,2.8,12190000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Atlético Madrid,Matheus Cunha,DL,15,4.5,"['9', '2', '7', '0', '2']",9,2,7,0,2,4.0,5520000,95.7,79,53,57,73,57,63.8,123320000,Athletic Club,Athletic Club,90.7,77,60,46,63,43,57.8,69180000,4,8
Osasuna,Sergio Herrera,PT,97,5.1,"['1', '8', '4', '17', '1']",1,8,4,17,1,6.2,3650000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Juan Pérez,PT,3,-2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,210000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,David García Zub.,DF,94,5.5,"['1', '7', '3', '2', '-']",1,7,3,2,0,2.6,5260000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Nacho Vidal,DF,91,4.0,"['2', '4', '2', '-1', '4']",2,4,2,-1,4,2.2,2680000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Manu Sánchez,DF,67,3.5,"['1', '6', '2', '3', '4']",1,6,2,3,4,3.2,1480000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,José Ángel Cote,DF,33,2.9,"['1', '2', '3', '1', '0']",1,2,3,1,0,1.4,990000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Unai García,DF,39,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,730000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Juan Cruz,DF,55,2.9,"['2', '-', '-', '-', '2']",2,0,0,0,2,0.8,870000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Aridane Hernández,DF,27,2.7,"['1', '4', '2', '2', '-']",1,4,2,2,0,1.8,1740000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Ramalho,DF,3,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Unai Dufur,DF,3,2.0,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,250000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Roberto Torres,MD,15,3.8,"['2', '4', '-', '2', '4']",2,4,0,2,4,2.4,1820000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Jesús Areso,DF,6,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Rubén García,MD,85,4.7,"['5', '2', '3', '2', '4']",5,2,3,2,4,3.2,6340000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Jon Moncayola,MD,91,4.5,"['4', '6', '2', '6', '4']",4,6,2,6,4,4.4,5040000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Lucas Torró,MD,88,4.7,"['2', '4', '4', '-', '2']",2,4,4,0,2,2.4,4100000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Brasanac,MD,70,2.9,"['4', '-', '-2', '1', '1']",4,0,-2,1,1,0.8,1030000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Javi Martínez Calvo,MD,21,3.2,"['2', '2', '2', '1', '-']",2,2,2,1,0,1.4,720000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Kike Barja,MD,24,2.7,"['-', '2', '-', '2', '4']",0,2,0,2,4,1.6,880000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Oier,MD,18,1.3,"['-', '-', '1', '1', '-']",0,0,1,1,0,0.4,390000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Iñigo Pérez,MD,9,2.9,"['-', '4', '-', '-', '-']",0,4,0,0,0,0.8,360000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Iker Benito,MD,3,1.5,"['-', '-', '-', '-', '1']",0,0,0,0,1,0.2,270000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Aimar Oroz,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Ezequiel Ávila,DL,55,4.5,"['2', '4', '8', '5', '3']",2,4,8,5,3,4.4,6330000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Kike García,DL,52,4.1,"['2', '3', '-', '-', '4']",2,3,0,0,4,1.8,4030000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Budimir,DL,48,4.4,"['11', '6', '7', '11', '2']",11,6,7,11,2,7.4,5310000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Osasuna,Barbero,DL,0,1.0,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,240000,81.6,43,68,41,57,42,50.2,55480000,Elche,Elche,84.7,55,52,79,67,60,62.6,39580000,9,14
Espanyol,Diego López,PT,94,4.8,"['-', '11', '1', '-1', '2']",0,11,1,-1,2,2.6,2930000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Oier Olazábal,PT,3,4.5,"['6', '-', '-', '-', '-']",6,0,0,0,0,1.2,230000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Joan García,PT,3,-3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,290000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Leandro Cabrera,DF,97,4.7,"['7', '7', '5', '8', '0']",7,7,5,8,0,5.4,4200000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Adrià Pedrosa,DF,94,3.5,"['1', '5', '2', '5', '-']",1,5,2,5,0,2.6,1970000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Sergi Gómez,DF,79,3.8,"['-', '-', '4', '-', '2']",0,0,4,0,2,1.2,1780000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Aleix Vidal,DF,52,2.9,"['0', '-', '4', '4', '2']",0,0,4,4,2,2.0,1040000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Óscar Gil,DF,61,3.5,"['4', '10', '2', '-', '4']",4,10,2,0,4,4.0,1180000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Calero,DF,30,3.2,"['1', '5', '2', '2', '4']",1,5,2,2,4,2.8,1410000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Dídac Vilà,DF,3,1.8,"['-', '-', '1', '-', '-']",0,0,1,0,0,0.2,350000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Lluís Recasens,DF,0,4.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Miguelón,DF,3,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,290000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Rubén Sánchez Sáez,DF,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Sergi Darder,MD,94,5.5,"['4', '9', '4', '4', '13']",4,9,4,4,13,6.8,6390000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Embarba,MD,70,3.6,"['6', '4', '-', '2', '5']",6,4,0,2,5,3.4,3270000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Javi Puado,MD,64,3.7,"['2', '5', '2', '2', '3']",2,5,2,2,3,2.8,3650000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Morlanes,MD,30,3.5,"['-', '-', '2', '2', '13']",0,0,2,2,13,3.4,1390000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Keidi Bare,MD,55,3.2,"['2', '2', '5', '2', '-']",2,2,5,2,0,2.2,1300000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Yangel Herrera,MD,45,3.7,"['6', '4', '-', '2', '-']",6,4,0,2,0,2.4,2100000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Nico Melamed,MD,15,2.4,"['-', '-', '-', '2', '2']",0,0,0,2,2,0.8,660000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Melendo,MD,33,3.2,"['2', '-', '2', '-', '8']",2,0,2,0,8,2.4,640000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,David López,MD,18,2.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,540000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Vilhena,MD,27,3.0,"['2', '1', '2', '2', '-']",2,1,2,2,0,1.4,1720000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Jofre Carreras,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,300000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Fran Mérida,MD,6,2.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,350000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Gori,MD,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,270000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Raúl de Tomás,DL,91,6.4,"['-', '2', '9', '2', '9']",0,2,9,2,9,4.4,14780000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Loren Morón,DL,12,2.3,"['4', '-', '-', '3', '2']",4,0,0,3,2,1.8,690000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Wu Lei,DL,9,2.3,"['-', '8', '3', '2', '-']",0,8,3,2,0,2.6,610000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Espanyol,Dimata,DL,12,1.8,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,590000,90.5,49,73,50,43,69,56.8,55400000,Real Madrid,Real Madrid,130.3,70,100,79,89,86,84.8,151460000,13,1
Barcelona,Ter Stegen,PT,94,4.3,"['8', '9', '4', '11', '2']",8,9,4,11,2,6.8,5540000,154.5,90,83,64,78,70,77.0,211790000,Mallorca,Mallorca,88.6,42,57,39,62,52,50.4,43660000,2,16
Barcelona,Neto,PT,6,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,450000,154.5,90,83,64,78,70,77.0,211790000,Mallorca,Mallorca,88.6,42,57,39,62,52,50.4,43660000,2,16
Barcelona,Jordi Alba,DF,79,6.5,"['8', '6', '9', '2', '7']",8,6,9,2,7,6.4,12760000,154.5,90,83,64,78,70,77.0,211790000,Mallorca,Mallorca,88.6,42,57,39,62,52,50.4,43660000,2,16
Barcelona,Ronald Araujo,DF,64,5.8,"['8', '4', '-', '4', '8']",8,4,0,4,8,4.8,7710000,154.5,90,83,64,78,70,77.0,211790000,Mallorca,Mallorca,88.6,42,57,39,62,52,50.4,43660000,2,16
Barcelona,Piqué,DF,73,5.2,"['8', '-', '-', '7', '-']",8,0,0,7,0,3.0,6800000,154.5,90,83,64,78,70,77.0,211790000,Mallorca,Mallorca,88.6,42,57,39,62,52,50.4,43660000,2,16
Barcelona,Eric García,DF,64,3.8,"['-', '7', '6', '3', '4']",0,7,6,3,4,4.0,3390000,154.5,90,83,64,78,70,77.0,211790000,Mallorca,Mallorca,88.6,42,57,39,62,52,50.4,43660000,2,16
Barcelona,Sergiño Dest,DF,52,4.1,"['-', '-', '4', '4', '1']",0,0,4,4,1,1.8,2560000,154.5,90,83,64,78,70,77.0,211790000,Mallorca,Mallorca,88.6,42,57,39,62,52,50.4,43660000,2,16
Barcelona,Mingueza,DF,24,3.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1180000,154.5,90,83,64,78,70,77.0,211790000,Mallorca,Mallorca,88.6,42,57,39,62,52,50.4,43660000,2,16
