Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_Actual,J_1,J_2,J_3,J_4,Avg_last_5_games,Value,Squad_Average_Points,J_Actual_Squad_Points,J_1_Squad_Points,J_2_Squad_Points,J_3_Squad_Points,J_4_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_Actual_Vs_Squad_Points,J_1_Vs_Squad_Points,J_2_Vs_Squad_Points,J_3_Vs_Squad_Points,J_4_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas,Target
Cádiz,José Mari,MD,50,2.0,"['1', '3', 0, 0, 0]",1,3,0,0,0,0.8,1000000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,1.0
Cádiz,Iván Alejo,MD,0,2.0,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,620000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,4.0
Cádiz,Fede San Emeterio,MD,0,4.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,630000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Mamady Diarra,MD,50,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,330000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,2.0
Cádiz,Tomás Alarcón,MD,50,1.5,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6,720000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,2.0
Cádiz,Alberto Perea,MD,50,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,560000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Antonio Blanco,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,970000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Álvaro Bastida,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,240000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Martín Calderón,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,230000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Rubén Alcaraz,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2700000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Jon Ander Garrido,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Pombo,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,280000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Álex Fernández,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1900000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,2.0
Almería,Fernando Martínez,PT,100,8.0,"['12', '4', 0, 0, 0]",12,4,0,0,0,3.2,2630000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,12.0
Almería,Rosic,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,200000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,0.0
Almería,Pacheco,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2350000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,0.0
Almería,Rodrigo Ely,DF,100,4.5,"['6', '3', 0, 0, 0]",6,3,0,0,0,1.8,2450000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,2.0
Almería,Kaiky,DF,100,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,2050000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,5.0
Almería,Akieme,DF,100,3.5,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,2150000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,6.0
Almería,Chumi,DF,50,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,690000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,4.0
Almería,Babic,DF,100,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2160000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,2.0
Almería,Álex Pozo,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1340000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,0.0
Almería,Juanjo Nieto,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,330000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,0.0
Almería,Iván Martos,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,0.0
Almería,Mendes,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,680000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,0.0
Almería,Álex Centelles,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,260000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,0.0
Almería,Ramazani,MD,100,8.0,"['9', '7', 0, 0, 0]",9,7,0,0,0,3.2,5000000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,9.0
Almería,Eguaras,MD,100,6.5,"['8', '5', 0, 0, 0]",8,5,0,0,0,2.6,1740000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,8.0
Almería,Robertone,MD,100,5.5,"['3', '8', 0, 0, 0]",3,8,0,0,0,2.2,3250000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,3.0
Almería,Samu Costa,MD,100,4.5,"['3', '5', 0, 0, 0]",3,5,0,0,0,1.6,2240000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,3.0
Almería,Francisco Portillo,MD,0,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,1570000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,4.0
Almería,Curro Sánchez,MD,0,4.0,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,670000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,4.0
Almería,Arnau Puigmal,MD,50,1.5,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6,620000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,2.0
Almería,Lazo,MD,0,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,730000,60.0,64,50,0,0,0,22.8,33330000,Sevilla,Sevilla,74.0,56,60,0,0,0,23.2,107540000,13,12,2.0
Elche,Édgar Badía,PT,100,4.5,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8,3000000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,2.0
Elche,Axel Werner,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,310000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Johan Mojica,DF,100,4.0,"['1', '7', 0, 0, 0]",1,7,0,0,0,1.6,4150000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Bigas,DF,100,3.0,"['0', '6', 0, 0, 0]",0,6,0,0,0,1.2,1350000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,1.0
Elche,Pol Lirola,DF,50,6.0,"['-', '6', 0, 0, 0]",0,6,0,0,0,1.2,1100000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Helibelton Palacios,DF,50,4.0,"['-2', '6', 0, 0, 0]",-2,6,0,0,0,0.8,1650000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,4.0
Elche,Enzo Roco,DF,100,2.0,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,1690000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,-2.0
Elche,Diego González,DF,0,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,480000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,2.0
Elche,Clerc,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,530000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Gonzalo Verdú,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,670000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,John Donald,DF,50,-8.0,"['-8', '-', 0, 0, 0]",-8,0,0,0,0,-1.6,220000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,-8.0
Elche,Álex Collado,MD,50,8.0,"['-', '8', 0, 0, 0]",0,8,0,0,0,1.6,2060000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Gumbau,MD,100,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,1810000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,2.0
Elche,Josan,MD,0,2.0,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0,1180000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,2.0
Elche,Domingos Quina,MD,0,4.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,960000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Omar Mascarell,MD,100,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,2160000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,1.0
Elche,Tete Morente,MD,50,1.5,"['0', '3', 0, 0, 0]",0,3,0,0,0,0.6,1270000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Pastore,MD,0,1.0,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2,400000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,1.0
Elche,Fidel,MD,50,1.0,"['-', '1', 0, 0, 0]",0,1,0,0,0,0.2,3890000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Álex Alfaro,MD,0,0.0,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2,200000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,1.0
Elche,Raúl Guti,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,700000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Elche,Ezequiel Ponce,DL,50,3.5,"['3', '4', 0, 0, 0]",3,4,0,0,0,1.4,1610000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,1.0
Elche,Pere Milla,DL,50,3.0,"['1', '5', 0, 0, 0]",1,5,0,0,0,1.2,4030000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,3.0
Elche,Roger,DL,100,3.0,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,4910000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,2.0
Elche,Lucas Boyé,DL,0,4.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,5390000,53.5,12,73,0,0,0,17.0,45720000,R. Sociedad,R. Sociedad,62.5,77,34,0,0,0,22.2,72380000,18,11,0.0
Girona,Juan Carlos Martín,PT,100,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2480000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,2.0
Girona,Santiago Bueno,DF,100,6.5,"['7', '6', 0, 0, 0]",7,6,0,0,0,2.6,2310000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,7.0
Girona,Miguel Gutiérrez,DF,50,4.0,"['3', '5', 0, 0, 0]",3,5,0,0,0,1.6,2440000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,3.0
Girona,Juanpe,DF,100,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,2600000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,5.0
Girona,Yan Couto,DF,100,3.0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,820000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,4.0
Girona,David López,DF,100,1.5,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6,1610000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,2.0
Girona,Valery,DF,50,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,1130000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,2.0
Girona,Arnau Martínez,DF,0,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,1890000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,2.0
Girona,Javi Hernández,DF,0,1.0,"['-', '1', 0, 0, 0]",0,1,0,0,0,0.2,900000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,0.0
Girona,Bernardo,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2590000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,0.0
Girona,Aleix García,MD,100,7.0,"['6', '8', 0, 0, 0]",6,8,0,0,0,2.8,3820000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,6.0
Girona,Yangel Herrera,MD,50,4.5,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8,2280000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,2.0
Girona,Rodrigo Riquelme,MD,100,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,3380000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,2.0
Girona,Samu Sáiz,MD,50,2.0,"['1', '3', 0, 0, 0]",1,3,0,0,0,0.8,2670000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,1.0
Girona,Ramón Terrats,MD,50,1.5,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6,1270000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,0.0
Girona,Óscar Ureña,MD,0,3.0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,790000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,3.0
Girona,Reinier,MD,0,2.0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,1330000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,2.0
Girona,Iván Martín,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,390000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,0.0
Girona,Borja García,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1240000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,0.0
Girona,Ibrahima Kébé,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,300000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,0.0
Girona,Valentín Castellanos,DL,100,6.5,"['4', '9', 0, 0, 0]",4,9,0,0,0,2.6,5870000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,4.0
Girona,Stuani,DL,50,5.0,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0,10050000,60.5,49,62,0,0,0,22.2,52160000,Celta,Celta,44.0,47,40,0,0,0,17.4,71120000,9,16,2.0
Sevilla,Bono,PT,100,2.5,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0,6540000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,2.0
Sevilla,Dmitrovic,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,570000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Rekik,DF,100,6.5,"['1', '12', 0, 0, 0]",1,12,0,0,0,2.6,2570000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,1.0
Sevilla,Marcos Acuña,DF,100,4.0,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,6350000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,4.0
Sevilla,Nianzou,DF,50,4.0,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,2980000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Álex Telles,DF,0,1.5,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6,2550000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,2.0
Sevilla,Gonzalo Montiel,DF,50,2.0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,820000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Jesús Navas,DF,50,1.0,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2,5810000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,1.0
Sevilla,José Ángel Carmona,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,330000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Marcão,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,5110000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Papu Gómez,MD,100,6.0,"['7', '5', 0, 0, 0]",7,5,0,0,0,2.4,6710000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,6.0
Sevilla,Fernando Reges,MD,100,5.5,"['6', '5', 0, 0, 0]",6,5,0,0,0,2.2,6860000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,7.0
Sevilla,Óliver Torres,MD,50,6.0,"['-', '6', 0, 0, 0]",0,6,0,0,0,1.2,700000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Delaney,MD,50,5.0,"['5', '-', 0, 0, 0]",5,0,0,0,0,1.0,2380000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,5.0
Sevilla,Gudelj,MD,50,4.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,920000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,2.0
Sevilla,Rakitic,MD,0,2.0,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,5780000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,4.0
Sevilla,Joan Jordan,MD,50,4.0,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,5160000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Isco,MD,0,2.0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,9120000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Pedro Ortiz,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Sevilla,Luismi Cruz,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,200000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,
Sevilla,Erik Lamela,DL,50,5.0,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0,4250000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,9.0
Sevilla,Rafa Mir,DL,100,4.0,"['9', '-1', 0, 0, 0]",9,-1,0,0,0,1.6,7500000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,2.0
Sevilla,Ocampos,DL,50,3.0,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2,8530000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,5.0
Sevilla,En-Nesyri,DL,0,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,7720000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,2.0
Sevilla,Iván Romero,DL,0,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,280000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,2.0
Sevilla,Jesús Corona,DL,50,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,6090000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,2.0
Sevilla,Munir El Haddadi,DL,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1490000,74.0,56,60,0,0,0,23.2,107540000,Almería,Almería,60.0,64,50,0,0,0,22.8,33330000,12,13,0.0
Celta,Marchesin,PT,100,1.5,"['0', '3', 0, 0, 0]",0,3,0,0,0,0.6,3060000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
Celta,Iván Villar,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,350000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
Celta,Javi Galán,DF,100,2.5,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0,5450000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,3.0
Celta,Aidoo,DF,100,2.0,"['3', '1', 0, 0, 0]",3,1,0,0,0,0.8,2370000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,2.0
Celta,Unai Núñez,DF,100,2.0,"['4', '0', 0, 0, 0]",4,0,0,0,0,0.8,2990000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,3.0
Celta,Hugo Mallo,DF,100,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2930000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,4.0
Celta,Carlos Domínguez,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,270000,44.0,47,40,0,0,0,17.4,71120000,Girona,Girona,60.5,49,62,0,0,0,22.2,52160000,16,9,0.0
