Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_4,J_3,J_2,J_1,J_Actual,Avg_last_5_games,Value,Squad_Average_Points,J_4_Squad_Points,J_3_Squad_Points,J_2_Squad_Points,J_1_Squad_Points,J_Actual_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_4_Vs_Squad_Points,J_3_Vs_Squad_Points,J_2_Vs_Squad_Points,J_1_Vs_Squad_Points,J_Actual_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas,Jugador,Target
Rayo Vallecano,Mamadou Sylla,DL,20,2.2,"['-', '3', '2', '2', '2']",0,3,2,2,2,1.8,900000,80.5,61,44,39,32,49,45.0,54620000,Cádiz,Cádiz,87.0,70,58,57,49,62,59.2,41730000,12,18,Mamadou Sylla,2.0
Levante,Aitor Fernández,PT,50,3.8,"['0', '2', '-', '-', '-']",0,2,0,0,0,0.4,1990000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Aitor Fernández,0.0
Levante,Aitor Fernández,PT,50,3.8,"['0', '2', '-', '-', '-']",0,2,0,0,0,0.4,1990000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Aitor Fernández,0.0
Levante,Dani Cárdenas,PT,50,3.1,"['-', '-', '3', '3', '8']",0,0,3,3,8,2.8,1250000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Dani Cárdenas,4.0
Levante,Rúben Vezo,DF,77,3.8,"['8', '2', '1', '-', '-']",8,2,1,0,0,2.2,1710000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Rúben Vezo,0.0
Levante,Óscar Duarte,DF,58,3.5,"['-', '1', '4', '6', '4']",0,1,4,6,4,3.0,840000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Óscar Duarte,2.0
Levante,Son,DF,46,3.4,"['-', '2', '2', '4', '5']",0,2,2,4,5,2.6,880000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Son,2.0
Levante,Clerc,DF,69,2.6,"['4', '2', '-', '2', '-']",4,2,0,2,0,1.6,1070000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Clerc,0.0
Levante,Rober Pier,DF,38,2.9,"['2', '-', '2', '2', '6']",2,0,2,2,6,2.4,970000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Rober Pier,2.0
Levante,Jorge Miramón,DF,54,2.5,"['-', '-', '2', '8', '5']",0,0,2,8,5,3.0,680000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Jorge Miramón,2.0
Levante,Jorge de Frutos,MD,69,3.9,"['2', '4', '7', '2', '15']",2,4,7,2,15,6.0,3400000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Jorge de Frutos,11.0
Levante,Mustafi,DF,31,4.2,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,970000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Mustafi,0.0
Levante,Enric Franquesa,DF,19,1.8,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,500000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Enric Franquesa,1.0
Levante,Enric Franquesa,DF,19,1.8,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,500000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Enric Franquesa,1.0
Levante,Sergio Postigo,DF,15,2.0,"['1', '1', '-', '-', '-']",1,1,0,0,0,0.4,410000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Sergio Postigo,0.0
Levante,Martín Cáceres,DF,15,2.2,"['-', '4', '-1', '2', '2']",0,4,-1,2,2,1.4,1590000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Martín Cáceres,3.0
Levante,Coke,DF,0,2.5,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,300000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Coke,0.0
Levante,Marc Pubill,DF,12,1.6,"['4', '2', '2', '-', '-']",4,2,2,0,0,1.6,490000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Marc Pubill,0.0
Levante,Mickael Malsa,MD,35,3.3,"['2', '3', '2', '2', '5']",2,3,2,2,5,2.8,1290000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Mickael Malsa,1.0
Levante,Bardhi,MD,50,4.5,"['5', '4', '1', '4', '4']",5,4,1,4,4,3.6,3020000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Bardhi,2.0
Levante,Melero,MD,50,4.1,"['3', '4', '2', '1', '11']",3,4,2,1,11,4.2,3150000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Melero,2.0
Levante,Campaña,MD,46,4.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,4400000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Campaña,0.0
Levante,Radoja,MD,35,2.9,"['-', '4', '-', '-', '-']",0,4,0,0,0,0.8,890000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Radoja,0.0
Levante,Roger,DL,69,4.3,"['5', '3', '-', '7', '3']",5,3,0,7,3,3.6,4210000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Roger,2.0
Levante,Dani Gómez,DL,23,2.8,"['-', '2', '15', '0', '6']",0,2,15,0,6,4.6,930000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Dani Gómez,2.0
Levante,Soldado,DL,27,2.0,"['4', '-', '-10', '-', '-']",4,0,-10,0,0,-1.2,1440000,72.4,43,40,32,43,76,46.8,36380000,Athletic Club,Athletic Club,74.8,47,46,45,100,22,52.0,68940000,20,8,Soldado,0.0
Mallorca,Reina,PT,72,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1560000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Reina,0.0
Mallorca,Sergio Rico,PT,16,2.5,"['-', '4', '0', '2', '4']",0,4,0,2,4,2.0,2760000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Sergio Rico,2.0
Mallorca,Greif,PT,4,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Greif,0.0
Mallorca,Maffeo,DF,92,4.7,"['7', '4', '1', '6', '5']",7,4,1,6,5,4.6,3240000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Maffeo,1.0
Mallorca,Martin Valjent,DF,96,3.4,"['4', '5', '3', '4', '1']",4,5,3,4,1,3.4,2030000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Martin Valjent,0.0
Mallorca,Brian Oliván,DF,56,3.4,"['2', '-', '2', '9', '3']",2,0,2,9,3,3.2,1430000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Brian Oliván,0.0
Mallorca,Jaume Costa,DF,52,3.4,"['-', '7', '2', '-', '-']",0,7,2,0,0,1.8,1440000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Jaume Costa,3.0
Mallorca,Franco Russo,DF,60,3.6,"['-4', '-', '-', '-', '-']",-4,0,0,0,0,-0.8,1140000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Franco Russo,0.0
Mallorca,Sedlar,DF,12,1.6,"['-', '-', '-', '-', '3']",0,0,0,0,3,0.6,420000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Sedlar,0.0
Mallorca,Giovanni González,DF,0,3.0,"['-', '-', '2', '-', '4']",0,0,2,0,4,1.2,670000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Giovanni González,7.0
Mallorca,Dani Rodríguez,MD,92,4.3,"['6', '2', '2', '6', '-1']",6,2,2,6,-1,3.0,4880000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Dani Rodríguez,3.0
Mallorca,Salva Sevilla,MD,40,5.4,"['5', '8', '8', '4', '7']",5,8,8,4,7,6.4,3750000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Salva Sevilla,9.0
Mallorca,Idrissu Baba,MD,60,4.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,3440000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Idrissu Baba,5.0
Mallorca,Kubo,MD,48,4.6,"['4', '9', '5', '3', '11']",4,9,5,3,11,6.4,2730000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Kubo,2.0
Mallorca,Antonio Sánchez,MD,36,2.9,"['2', '3', '4', '5', '4']",2,3,4,5,4,3.6,1470000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Antonio Sánchez,3.0
Mallorca,Amath Ndiaye,MD,28,2.4,"['0', '2', '-', '1', '2']",0,2,0,1,2,1.0,600000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Amath Ndiaye,0.0
Mallorca,Rodrigo Battaglia,MD,28,1.9,"['3', '2', '1', '-2', '-']",3,2,1,-2,0,0.8,950000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Rodrigo Battaglia,2.0
Mallorca,Javi Llabres,MD,4,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,310000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Javi Llabres,0.0
Mallorca,Ángel Rodríguez,DL,52,3.6,"['0', '4', '8', '2', '0']",0,4,8,2,0,2.8,2770000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Ángel Rodríguez,3.0
Mallorca,Fernando Niño,DL,28,3.5,"['1', '-', '-', '3', '-']",1,0,0,3,0,0.8,2330000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Fernando Niño,2.0
Mallorca,Abdón Prats,DL,16,2.8,"['2', '2', '-', '-', '2']",2,2,0,0,2,1.2,800000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Abdón Prats,0.0
Mallorca,Muriqi,DL,16,8.3,"['-', '11', '9', '9', '4']",0,11,9,9,4,6.6,5930000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Muriqi,2.0
Mallorca,Hoppe,DL,4,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,500000,78.8,32,63,47,52,49,48.6,45430000,Celta Vigo,Celta Vigo,78.8,55,77,57,64,45,59.6,76500000,16,10,Hoppe,0.0
Betis,Rui Silva,PT,62,3.8,"['-', '0', '-1', '1', '-']",0,0,-1,1,0,0.0,2020000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Rui Silva,0.0
Betis,Claudio Bravo,PT,38,2.9,"['3', '-', '-', '-', '-1']",3,0,0,0,-1,0.4,1050000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Claudio Bravo,1.0
Betis,Joel Robles,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Joel Robles,0.0
Betis,Álex Moreno,DF,77,4.5,"['6', '-', '1', '9', '-1']",6,0,1,9,-1,3.0,5340000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Álex Moreno,0.0
Betis,Édgar González,DF,50,4.7,"['7', '-', '15', '2', '-']",7,0,15,2,0,4.8,2960000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Édgar González,0.0
Betis,Héctor Bellerín,DF,69,3.8,"['-', '5', '4', '2', '3']",0,5,4,2,3,2.8,3600000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Héctor Bellerín,0.0
Betis,Marc Bartra,DF,50,4.5,"['-', '4', '5', '6', '2']",0,4,5,6,2,3.4,2510000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Marc Bartra,2.0
Betis,Víctor Ruiz,DF,54,3.8,"['2', '-', '-', '5', '2']",2,0,0,5,2,1.8,1540000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Víctor Ruiz,2.0
Betis,Pezzella,DF,46,3.5,"['2', '3', '4', '-', '-']",2,3,4,0,0,1.8,1040000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Pezzella,0.0
Betis,Juan Miranda,DF,23,4.0,"['-', '4', '-', '-', '-']",0,4,0,0,0,0.8,640000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Juan Miranda,0.0
Betis,Martín Montoya,DF,23,4.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,930000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Martín Montoya,0.0
Betis,Kike Hermoso,DF,4,13.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,350000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Kike Hermoso,0.0
Betis,Sabaly,DF,4,4.0,"['4', '-', '-', '-', '-']",4,0,0,0,0,0.8,1070000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Sabaly,2.0
Betis,Fekir,MD,88,7.2,"['13', '5', '22', '5', '2']",13,5,22,5,2,9.4,13400000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Fekir,6.0
Betis,Canales,MD,88,6.1,"['5', '3', '-', '10', '10']",5,3,0,10,10,5.6,13150000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Canales,0.0
Betis,William Carvalho,MD,54,4.7,"['8', '-', '15', '4', '2']",8,0,15,4,2,5.8,5740000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,William Carvalho,4.0
Betis,Guido Rodríguez,MD,73,4.6,"['13', '3', '-', '7', '4']",13,3,0,7,4,5.4,4530000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Guido Rodríguez,3.0
Betis,Guardado,MD,46,2.9,"['5', '2', '2', '-', '-']",5,2,2,0,0,1.8,1170000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Guardado,1.0
Betis,Rodrigo Sánchez,MD,35,3.5,"['-', '2', '2', '-', '-']",0,2,2,0,0,0.8,1480000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Rodrigo Sánchez,0.0
Betis,Tello,MD,15,2.9,"['3', '2', '3', '4', '3']",3,2,3,4,3,3.0,1210000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Tello,8.0
Betis,Joaquín,MD,0,2.7,"['-', '-', '-', '2', '3']",0,0,0,2,3,1.0,620000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Joaquín,7.0
Betis,Aitor Ruibal,MD,23,2.0,"['-', '2', '0', '-', '4']",0,2,0,0,4,1.2,710000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Aitor Ruibal,1.0
Betis,Camarasa,MD,0,2.3,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,340000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Camarasa,0.0
Betis,Paul Akouokou,MD,8,3.3,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,260000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Paul Akouokou,1.0
Betis,Diego Lainez,MD,4,1.2,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4,560000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Diego Lainez,0.0
Betis,Yassin Fekir,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,290000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Yassin Fekir,0.0
Betis,Juanmi Jiménez,DL,65,6.8,"['2', '2', '-', '0', '-']",2,2,0,0,0,0.8,11690000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Juanmi Jiménez,2.0
Betis,Willian José,DL,54,5.2,"['10', '2', '2', '8', '2']",10,2,2,8,2,4.8,8580000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Willian José,2.0
Betis,Borja Iglesias,DL,42,4.2,"['15', '1', '1', '1', '1']",15,1,1,1,1,3.8,7080000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Borja Iglesias,2.0
Betis,Raúl García de Haro,DL,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000,116.4,100,40,77,66,38,64.2,94320000,Atlético Madrid,Atlético Madrid,82.1,66,35,55,76,85,63.4,102740000,3,5,Raúl García de Haro,0.0
Real Sociedad,Alex Remiro,PT,88,5.5,"['8', '8', '7', '7', '7']",8,8,7,7,7,7.4,3980000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Alex Remiro,0.0
Real Sociedad,Ryan,PT,12,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,390000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Ryan,0.0
Real Sociedad,Álex Sola,DF,0,4.0,"['-', '-', '-', '-', '4']",0,0,0,0,4,0.8,250000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Álex Sola,0.0
Real Sociedad,Aritz Elustondo,DF,72,5.4,"['4', '3', '7', '-', '13']",4,3,7,0,13,5.4,4410000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Aritz Elustondo,-1.0
Real Sociedad,Gorosabel,DF,64,3.5,"['-', '2', '5', '1', '2']",0,2,5,1,2,2.0,2100000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Gorosabel,-1.0
Real Sociedad,Zubeldia,DF,40,2.9,"['4', '4', '-', '1', '-']",4,4,0,1,0,1.8,890000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Zubeldia,0.0
Real Sociedad,Diego Rico,DF,32,4.1,"['5', '5', '-', '-', '-']",5,5,0,0,0,2.0,1650000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Diego Rico,0.0
Real Sociedad,Aihen Muñoz,DF,60,2.2,"['-', '-', '6', '1', '-']",0,0,6,1,0,1.4,1280000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Aihen Muñoz,0.0
Real Sociedad,Jon Pacheco,DF,4,3.2,"['-', '-', '2', '-', '6']",0,0,2,0,6,1.6,540000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Jon Pacheco,2.0
Real Sociedad,Cristo Romero,DF,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,300000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Cristo Romero,0.0
Real Sociedad,Germán Valera,MD,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,300000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Germán Valera,0.0
Real Sociedad,Ander Martín,MD,4,2.0,"['-', '-', '-', '-', '4']",0,0,0,0,4,0.8,280000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Ander Martín,0.0
Real Sociedad,Mikel Merino,MD,84,5.1,"['-', '5', '1', '2', '6']",0,5,1,2,6,2.8,7840000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Mikel Merino,2.0
Real Sociedad,Januzaj,MD,52,4.1,"['2', '2', '6', '-', '-']",2,2,6,0,0,2.0,5020000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Januzaj,0.0
Real Sociedad,Zubimendi,MD,64,3.7,"['-', '5', '6', '4', '2']",0,5,6,4,2,3.4,2510000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Zubimendi,2.0
Real Sociedad,Silva,MD,56,3.9,"['5', '2', '5', '1', '4']",5,2,5,1,4,3.4,3400000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Silva,4.0
Real Sociedad,Guevara,MD,40,3.5,"['4', '-', '-', '-', '-']",4,0,0,0,0,0.8,1240000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Guevara,0.0
Real Sociedad,Ander Barrenetxea,MD,24,3.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1740000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Ander Barrenetxea,0.0
Real Sociedad,Rafinha,MD,12,5.4,"['4', '5', '11', '1', '-']",4,5,11,1,0,4.2,6980000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Rafinha,4.0
Real Sociedad,Robert Navarro,MD,12,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,450000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Robert Navarro,0.0
Real Sociedad,Beñat Turrientes,MD,4,2.8,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,620000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Beñat Turrientes,0.0
Real Sociedad,Guridi,MD,4,1.8,"['3', '-', '-', '1', '-']",3,0,0,1,0,0.8,390000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Guridi,2.0
Real Sociedad,Illarramendi,MD,4,3.0,"['-', '-', '-', '1', '3']",0,0,0,1,3,0.8,1220000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Illarramendi,0.0
Real Sociedad,Oyarzabal,DL,68,5.8,"['4', '7', '15', '2', '4']",4,7,15,2,4,6.4,14390000,100.7,54,54,82,22,67,55.8,78100000,Real Madrid,Real Madrid,119.2,58,75,68,88,86,75.0,135410000,7,1,Oyarzabal,5.0
